time_abs_s,time_rel_s,z1_raw,z1_rot_fit,z1_compensated
1758217991.9297383,7.212981462478638,0.405,-2.2411797229618977,2.6461797229618975
1758217991.9353943,7.218637466430664,-0.46,-2.3408675001128016,1.8808675001128017
1758217991.9411867,7.2244298458099365,0.51,-2.4425622493748196,2.95256224937482
1758217991.9469209,7.230164051055908,-0.651,-2.542824224855901,1.891824224855901
1758217991.9526796,7.235922813415527,-2.138,-2.643087467880459,0.5050874678804589
1758217991.9581933,7.24143648147583,-0.986,-2.738666624621872,1.7526666246218718
1758217991.9640546,7.247297763824463,-1.472,-2.8398085267238176,1.3678085267238176
1758217991.9697723,7.253015518188477,-1.18,-2.937998084983298,1.7579980849832981
1758217991.9762385,7.25948166847229,-1.164,-3.04845399468108,1.88445399468108
1758217991.9829376,7.266180753707886,-1.573,-3.1622103835155775,1.5892103835155775
1758217991.9894176,7.272660732269287,-1.58,-3.271566132937728,1.6915661329377278
1758217991.9957902,7.279033422470093,-1.587,-3.3784373129613634,1.7914373129613634
1758217992.0022936,7.285536766052246,-1.554,-3.4867886204449663,1.9327886204449662
1758217992.0089834,7.292226552963257,-2.121,-3.5974737003733885,1.4764737003733885
1758217992.0154536,7.298696756362915,-1.774,-3.7037580595116464,1.9297580595116464
1758217992.022014,7.305257081985474,-2.452,-3.810729849404102,1.358729849404102
1758217992.0284598,7.3117029666900635,-2.828,-3.9150364247239002,1.0870364247239004
1758217992.0349526,7.318195819854736,-3.031,-4.019280869252906,0.9882808692529061
1758217992.0413191,7.324562311172485,-1.97,-4.120674866828134,2.150674866828134
1758217992.0476503,7.330893516540527,-5.413,-4.220680239589886,-1.192319760410114
1758217992.0542185,7.337461709976196,-4.005,-4.3235369880201775,0.3185369880201776
1758217992.06088,7.344123125076294,-3.275,-4.426903997109639,1.1519039971096388
1758217992.0673454,7.35058856010437,-2.703,-4.526294544107645,1.8232945441076454
1758217992.0734656,7.356708765029907,-2.983,-4.619510700646439,1.6365107006464386
1758217992.0792754,7.362518548965454,-2.942,-4.70720278885045,1.7652027888504502
1758217992.084887,7.368130207061768,-3.814,-4.791154556796174,0.9771545567961741
1758217992.090696,7.373939275741577,-3.026,-4.877269685589318,1.851269685589318
1758217992.0962832,7.379526376724243,-3.366,-4.959323237473907,1.5933232374739066
1758217992.1020389,7.385282039642334,-3.361,-5.043048465399677,1.6820484653996766
1758217992.1078272,7.391070365905762,-3.855,-5.126412643094303,1.2714126430943034
1758217992.1135724,7.396815538406372,-3.22,-5.2083128144493385,1.9883128144493383
1758217992.11934,7.402583122253418,-1.817,-5.289675004300973,3.4726750043009726
1758217992.1249776,7.4082207679748535,-3.484,-5.368361323166701,1.8843613231667007
1758217992.1306715,7.413914680480957,-4.173,-5.446974790378866,1.2739747903788663
1758217992.1363678,7.419610977172852,-3.491,-5.524745893754493,2.0337458937544928
1758217992.1421459,7.425389051437378,-4.362,-5.602726567534703,1.2407265675347032
1758217992.1479478,7.4311909675598145,-3.692,-5.680097327237578,1.9880973272375781
1758217992.1536467,7.436889886856079,-4.662,-5.755173523973631,1.0931735239736309
1758217992.1593006,7.4425437450408936,-4.592,-5.828742389154399,1.236742389154399
1758217992.164976,7.448219060897827,-4.372,-5.901663713920694,1.5296637139206943
1758217992.1709256,7.454168796539307,-4.496,-5.977101708521774,1.4811017085217735
1758217992.177354,7.460597276687622,-4.676,-6.057433956443497,1.3814339564434972
1758217992.183973,7.46721625328064,-4.882,-6.1388540337693085,1.2568540337693088
1758217992.1904867,7.473729848861694,-4.142,-6.217680839530981,2.075680839530981
1758217992.1969879,7.480231046676636,-4.539,-6.295058502999014,1.7560585029990143
1758217992.203466,7.486709117889404,-5.593,-6.370854237714401,0.7778542377144007
1758217992.2099748,7.493217945098877,-4.434,-6.445680643581837,2.011680643581837
1758217992.2164874,7.499730587005615,-5.339,-6.519202077307129,1.1802020773071282
1758217992.2229717,7.50621485710144,-5.725,-6.591047845263414,0.8660478452634139
1758217992.2294354,7.512678623199463,-4.666,-6.661305874137866,1.9953058741378653
1758217992.235719,7.518962144851685,-5.004,-6.728289126198084,1.7242891261980846
1758217992.2423248,7.525568008422852,-5.413,-6.797295918875288,1.3842959188752877
1758217992.248857,7.532100200653076,-5.519,-6.864095221563655,1.3450952215636551
1758217992.2554317,7.538674831390381,-5.478,-6.92987070728542,1.45187070728542
1758217992.2619781,7.545221328735352,-5.564,-6.99389797510113,1.42989797510113
1758217992.268463,7.551706075668335,-5.672,-7.055865267787394,1.3838652677873942
1758217992.2749834,7.558226585388184,-5.744,-7.116700391608687,1.3727003916086868
1758217992.2813933,7.564636468887329,-5.986,-7.175050725982805,1.1890507259828054
1758217992.2877247,7.57096791267395,-5.65,-7.231261695999339,1.5812616959993386
1758217992.294497,7.57774019241333,-6.309,-7.28980613418911,0.9808061341891099
1758217992.3008444,7.584087610244751,-6.033,-7.343183508692388,1.3101835086923872
1758217992.3071904,7.590433597564697,-6.539,-7.395092845864884,0.8560928458648842
1758217992.313754,7.596997261047363,-6.409,-7.447240383490916,1.0382403834909164
1758217992.3202252,7.603468418121338,-6.292,-7.4971071336814274,1.2051071336814276
1758217992.3268144,7.610057592391968,-6.062,-7.546295728388415,1.4842957283884148
1758217992.3331761,7.616419315338135,-6.469,-7.592256804804825,1.123256804804825
1758217992.3399053,7.623148441314697,-6.661,-7.639226737712678,0.9782267377126788
1758217992.3462853,7.629528522491455,-7.436,-7.682188814983255,0.24618881498325518
1758217992.3530731,7.636316299438477,-7.508,-7.726207184819057,0.21820718481905743
1758217992.3594887,7.6427319049835205,-6.551,-7.766202633497402,1.2152026334974018
1758217992.3661752,7.649418354034424,-6.735,-7.806213307332785,1.0712133073327843
1758217992.372399,7.65564227104187,-7.309,-7.84191406433007,0.53291406433007
1758217992.3782022,7.661445379257202,-6.768,-7.873855447709275,1.105855447709275
1758217992.3839939,7.667237043380737,-7.348,-7.90443385759213,0.5564338575921299
1758217992.3897634,7.673006534576416,-6.883,-7.93359901973389,1.0505990197338901
1758217992.3954093,7.67865252494812,-7.209,-7.960882904820563,0.7518829048205635
1758217992.401133,7.684376239776611,-7.195,-7.987268877455632,0.7922688774556317
1758217992.4068987,7.690141916275024,-7.357,-8.012547722717507,0.6555477227175066
1758217992.4125466,7.695789813995361,-7.367,-8.036040684316937,0.6690406843169372
1758217992.4183033,7.7015464305877686,-7.221,-8.058689184697434,0.8376891846974335
1758217992.423951,7.707194089889526,-7.537,-8.079633408824984,0.542633408824984
1758217992.4297314,7.712974548339844,-7.63,-8.099758397782615,0.4697583977826154
1758217992.4353588,7.718601942062378,-7.697,-8.118072691075284,0.4210726910752838
1758217992.4411526,7.724395751953125,-8.203,-8.135608478784743,-0.06739152121525649
1758217992.447034,7.730277061462402,-7.807,-8.152036367052487,0.3450363670524865
1758217992.4527721,7.736015319824219,-7.733,-8.166729097344843,0.4337290973448438
1758217992.4585261,7.741769313812256,-7.717,-8.180135175673843,0.46313517567384377
1758217992.464215,7.747458219528198,-7.956,-8.192081207132107,0.23608120713210656
1758217992.4701085,7.75335168838501,-8.334,-8.203082827081552,-0.13091717291844773
1758217992.4765248,7.759768009185791,-8.133,-8.213468538717535,0.08046853871753612
1758217992.483054,7.766297101974487,-7.331,-8.222331152123823,0.891331152123823
1758217992.4898324,7.773075580596924,-7.767,-8.22971001831667,0.46271001831666947
1758217992.496377,7.779620170593262,-8.217,-8.235071324406434,0.01807132440643322
1758217992.5029163,7.786159515380859,-8.408,-8.238697283485067,-0.16930271651493278
1758217992.50943,7.792673110961914,-8.076,-8.240588070494816,0.1645880704948155
1758217992.5159965,7.799239635467529,-8.222,-8.24075533710114,0.018755337101140412
1758217992.5224755,7.805718660354614,-8.03,-8.239209161119856,0.20920916111985655
1758217992.528932,7.812175273895264,-7.728,-8.235977718143754,0.5079777181437546
1758217992.5355287,7.818771839141846,-8.894,-8.230933955941268,-0.6630660440587324
1758217992.5422215,7.825464725494385,-8.356,-8.22401791932621,-0.13198208067379014
1758217992.5487597,7.832002878189087,-8.717,-8.215513881875786,-0.5014861181242143
1758217992.555253,7.838496208190918,-8.59,-8.205360162404272,-0.38463983759572784
1758217992.5617826,7.8450257778167725,-9.869,-8.19343548771971,-1.675564512280289
1758217992.5682333,7.851476430892944,-7.286,-8.179969316598937,0.8939693165989375
1758217992.5741885,7.857431650161743,-8.681,-8.166052444429896,-0.5149475555701031
1758217992.580003,7.863246202468872,-8.507,-8.15109110658404,-0.3559088934159593
1758217992.5859213,7.86916446685791,-8.344,-8.134472157774024,-0.20952784222597565
1758217992.5917046,7.874947786331177,-8.981,-8.116879405390701,-0.8641205946092985
1758217992.5974615,7.880704641342163,-7.666,-8.098042024441177,0.4320420244411771
1758217992.603321,7.886564254760742,-9.29,-8.077513822056517,-1.2124861779434823
1758217992.6091034,7.892346620559692,-9.112,-8.05591989466702,-1.0560801053329794
1758217992.6147296,7.897972822189331,-10.01,-8.033638298321836,-1.9763617016781634
1758217992.6207798,7.904022932052612,-7.764,-8.008283145341055,0.244283145341055
1758217992.62654,7.909783124923706,-8.983,-7.982803856579688,-1.0001961434203128
1758217992.6323042,7.9155473709106445,-8.681,-7.9560031562091975,-0.7249968437908016
1758217992.6380603,7.9213035106658936,-8.334,-7.927943247433015,-0.40605675256698426
1758217992.6436524,7.926895618438721,-8.772,-7.899446109263252,-0.8725538907367483
1758217992.6495302,7.9327733516693115,-8.286,-7.868184254846833,-0.4178157451531668
1758217992.6552844,7.938527584075928,-8.516,-7.836284417413524,-0.6797155825864758
1758217992.6607594,7.944002628326416,-8.835,-7.804747646369882,-1.030252353630119
1758217992.6665165,7.9497597217559814,-9.61,-7.770345324919331,-1.8396546750806682
1758217992.672364,7.955607175827026,-8.581,-7.734106439295669,-0.8468935607043306
1758217992.6787622,7.962005376815796,-10.029,-7.69296431732952,-2.33603568267048
1758217992.6852825,7.968525648117065,-8.916,-7.649443543640445,-1.266556456359555
1758217992.6919239,7.9751670360565186,-8.569,-7.603469686059695,-0.965530313940306
1758217992.69831,7.981553077697754,-8.736,-7.557707184762071,-1.1782928152379295
1758217992.70472,7.9879631996154785,-10.166,-7.510246958129177,-2.655753041870823
1758217992.711422,7.994665145874023,-8.983,-7.459002341359017,-1.5239976586409831
1758217992.7177207,8.000963926315308,-9.622,-7.409337117447359,-2.2126628825526407
1758217992.724485,8.007728099822998,-8.882,-7.3543913117095014,-1.5276086882904982
1758217992.7308738,8.014117002487183,-8.399,-7.300972431066004,-1.0980275689339951
1758217992.7372015,8.020444631576538,-9.45,-7.24661960868315,-2.2033803913168493
1758217992.7437625,8.027005672454834,-8.981,-7.188753211970671,-1.7922467880293285
1758217992.7504911,8.033734321594238,-8.856,-7.127825735592068,-1.728174264407932
1758217992.756975,8.040218114852905,-9.33,-7.06761141418703,-2.26238858581297
1758217992.7633078,8.046550989151001,-9.627,-7.007385543869535,-2.6196144561304653
1758217992.7701857,8.053428888320923,-7.482,-6.940408261406263,-0.5415917385937368
1758217992.7766693,8.05991244316101,-8.523,-6.875789360645885,-1.6472106393541148
1758217992.7831283,8.066371440887451,-8.701,-6.809998646959016,-1.8910013530409842
1758217992.7895808,8.072824001312256,-7.927,-6.742875005921725,-1.1841249940782745
1758217992.7961748,8.079417943954468,-9.311,-6.672850611826967,-2.6381493881730327
1758217992.8027458,8.085988998413086,-8.911,-6.60164582167503,-2.30935417832497
1758217992.8090785,8.092321634292603,-8.899,-6.531693897221746,-2.3673061027782527
1758217992.8156328,8.098875999450684,-8.598,-6.457931847960022,-2.140068152039979
1758217992.8224287,8.105671882629395,-9.431,-6.380006274987663,-3.0509937250123365
1758217992.8288934,8.112136602401733,-9.907,-6.304527878187976,-3.602472121812024
1758217992.8354418,8.118685007095337,-8.712,-6.226746215025735,-2.4852537849742644
1758217992.8420005,8.125243663787842,-8.224,-6.14752101418659,-2.0764789858134103
1758217992.8485298,8.131772994995117,-9.713,-6.067352447472532,-3.6456475525274668
1758217992.8550413,8.13828444480896,-8.741,-5.986130520588855,-2.754869479411145
1758217992.8614345,8.144677639007568,-8.815,-5.905163050961554,-2.9098369490384455
1758217992.8678138,8.151057004928589,-6.522,-5.823181227331729,-0.6988187726682709
1758217992.874223,8.157466173171997,-6.819,-5.739636160880266,-1.0793638391197335
1758217992.8800254,8.163268566131592,-9.902,-5.662994088347719,-4.2390059116522805
1758217992.8856916,8.16893482208252,-8.794,-5.587239510884326,-3.2067604891156742
1758217992.8914196,8.174662828445435,-8.911,-5.5097568085179045,-3.401243191482095
1758217992.8972945,8.180537700653076,-9.404,-5.429357641097198,-3.974642358902802
1758217992.9030416,8.18628478050232,-8.657,-5.3498090468562935,-3.3071909531437065
1758217992.9087858,8.192028999328613,-8.696,-5.269425083625442,-3.426574916374558
1758217992.9144454,8.197688579559326,-8.576,-5.189382514787271,-3.3866174852127298
1758217992.9199023,8.203145503997803,-8.598,-5.111425369030974,-3.4865746309690264
1758217992.9256258,8.208868980407715,-9.764,-5.028849145676438,-4.735150854323561
1758217992.931377,8.214620113372803,-9.292,-4.945050391744414,-4.346949608255586
1758217992.9370792,8.220322370529175,-9.531,-4.861161970074306,-4.669838029925694
1758217992.9427905,8.226033687591553,-7.472,-4.776353220669764,-2.6956467793302368
1758217992.9482725,8.231515645980835,-8.305,-4.694221825773397,-3.6107781742266027
1758217992.9541295,8.237372636795044,-10.542,-4.605696909855283,-5.936303090144717
1758217992.9598615,8.243104696273804,-7.544,-4.518299136534821,-3.025700863465179
1758217992.9654243,8.248667478561401,-8.217,-4.4327757152361995,-3.784224284763801
1758217992.9711134,8.254356622695923,-8.765,-4.344603097014588,-4.420396902985413
1758217992.9775693,8.260812520980835,-5.744,-4.243699034329134,-1.5003009656708661
1758217992.9842246,8.267467737197876,-6.577,-4.138756656210536,-2.4382433437894644
1758217992.9907439,8.273987054824829,-9.689,-4.035070063983558,-5.653929936016442
1758217992.9972086,8.280451774597168,-8.906,-3.9314059814446196,-4.974594018555381
1758217993.0037324,8.286975622177124,-7.209,-3.8259612510655314,-3.383038748934468
1758217993.0103,8.293543100357056,-8.437,-3.7189885147782973,-4.718011485221702
1758217993.0167603,8.30000352859497,-8.155,-3.6129755652061197,-4.54202443479388
1758217993.0233555,8.306598663330078,-9.23,-3.503972572180891,-5.726027427819109
1758217993.0296326,8.312875747680664,-8.698,-3.3995155054870025,-5.298484494512998
1758217993.0363944,8.319637537002563,-9.328,-3.2862401363991687,-6.041759863600831
1758217993.042865,8.32610821723938,-8.552,-3.1771334447184225,-5.374866555281577
1758217993.0493577,8.332600831985474,-8.571,-3.066983450468108,-5.504016549531892
1758217993.0559542,8.339197397232056,-8.519,-2.9544021098170234,-5.564597890182977
1758217993.0624743,8.345717430114746,-7.642,-2.8424885729067046,-4.799511427093296
1758217993.0688872,8.35213041305542,-8.854,-2.7318158303643107,-6.1221841696356885
1758217993.0752964,8.358539581298828,-6.596,-2.6206398249428124,-3.9753601750571876
1758217993.0811703,8.364413499832153,-8.708,-2.518267692626511,-6.18973230737349
1758217993.0871754,8.370418548583984,-7.329,-2.4131531687527197,-4.91584683124728
1758217993.0931199,8.376363039016724,-7.726,-2.308661442167035,-5.417338557832965
1758217993.099079,8.382322072982788,-7.872,-2.2034954491113843,-5.668504550888615
1758217993.1052725,8.388515710830688,-7.922,-2.0937642963850207,-5.828235703614979
1758217993.1110346,8.394277811050415,-7.855,-1.9913073843534899,-5.86369261564651
1758217993.1167598,8.40000295639038,-8.035,-1.8891698657069989,-6.145830134293002
1758217993.122741,8.405984163284302,-7.609,-1.7821222139513946,-5.826877786048605
1758217993.128898,8.41214108467102,-7.415,-1.6715840176171983,-5.7434159823828015
1758217993.1346846,8.417927742004395,-7.391,-1.567391553153334,-5.8236084468466665
1758217993.1400502,8.423293352127075,-6.254,-1.470534044669454,-4.783465955330546
1758217993.1460721,8.429315328598022,-6.615,-1.3615630251650697,-5.253436974834931
1758217993.152043,8.435286283493042,-7.266,-1.2532565843663945,-6.012743415633605
1758217993.1579933,8.44123649597168,-6.546,-1.1450887516785508,-5.400911248321449
1758217993.1638157,8.447058916091919,-7.293,-1.0390322183398988,-6.253967781660101
1758217993.169398,8.452641248703003,-6.914,-0.9371684131620084,-5.976831586837991
1758217993.176062,8.45930528640747,-6.938,-0.8153564523278322,-6.122643547672167
1758217993.182468,8.465711116790771,-6.929,-0.6980721376308368,-6.230927862369164
1758217993.1892507,8.472493886947632,-6.227,-0.5737073627985192,-5.653292637201481
1758217993.195756,8.478999137878418,-6.45,-0.4542831315846153,-5.995716868415385
1758217993.2022572,8.48550033569336,-6.536,-0.3348134100033274,-6.201186589996672
1758217993.2086046,8.49184775352478,-5.997,-0.21807737451694809,-5.778922625483052
1758217993.2154284,8.498671531677246,-7.314,-0.09250507812110309,-7.221494921878897
1758217993.2221005,8.505343675613403,-6.208,0.03032592742338143,-6.238325927423381
1758217993.2286777,8.511920928955078,-5.361,0.15143161076009212,-5.512431610760092
1758217993.235266,8.518509149551392,-6.091,0.2727351638863623,-6.363735163886362
1758217993.2419007,8.52514386177063,-6.579,0.3948648360526383,-6.973864836052638
1758217993.2484055,8.531648635864258,-5.966,0.5145485091548869,-6.480548509154887
1758217993.2547987,8.538041830062866,-7.025,0.6321030651141873,-7.657103065114188
1758217993.2614608,8.544703960418701,-6.155,0.7544971703841706,-6.909497170384171
1758217993.2682247,8.551467895507812,-5.995,0.8786247866373017,-6.8736247866373015
1758217993.274786,8.558029174804688,-5.854,0.9988758285048447,-6.852875828504844
1758217993.2811944,8.564437627792358,-5.016,1.1161519523089027,-6.132151952308902
1758217993.2876325,8.570875644683838,-5.188,1.2337722722228237,-6.421772272222824
1758217993.2942157,8.57745885848999,-5.703,1.3538167564639048,-7.056816756463905
1758217993.3007395,8.583982706069946,-5.6,1.4725261736090327,-7.072526173609033
1758217993.3070743,8.590317487716675,-5.997,1.5875315154453067,-7.584531515445306
1758217993.3138058,8.597048997879028,-5.08,1.709429251195933,-6.7894292511959335
1758217993.3202755,8.603518724441528,-5.339,1.8262610502719294,-7.16526105027193
1758217993.326888,8.61013126373291,-5.957,1.9453172391002167,-7.902317239100217
1758217993.3334627,8.616705894470215,-5.078,2.0633108182316127,-7.141310818231613
1758217993.3398306,8.623073816299438,-5.636,2.177210017759399,-7.813210017759399
1758217993.3463225,8.629565715789795,-5.114,2.2929137426197954,-7.406913742619795
1758217993.3527966,8.636039733886719,-4.499,2.4078602090044545,-6.906860209004455
1758217993.358987,8.64223027229309,-4.535,2.517342375836878,-7.0523423758368775
1758217993.3657424,8.648985624313354,-4.822,2.636308401680682,-7.458308401680682
1758217993.372392,8.655635118484497,-4.307,2.752870604963447,-7.059870604963447
1758217993.379088,8.662331104278564,-4.623,2.8696814383733225,-7.492681438373323
1758217993.385683,8.668926239013672,-4.326,2.9841528154246886,-7.310152815424688
1758217993.39206,8.675303220748901,-3.907,3.094267493409691,-7.001267493409691
1758217993.3985996,8.681842803955078,-4.137,3.206584692030107,-7.343584692030106
1758217993.4051085,8.68835163116455,-3.402,3.3177423131997794,-6.719742313199779
1758217993.4117775,8.69502067565918,-3.869,3.430958967398124,-7.299958967398124
1758217993.4183707,8.701613903045654,-4.034,3.5421911178344856,-7.576191117834485
1758217993.4250343,8.708277463912964,-3.548,3.6538813591846213,-7.201881359184622
1758217993.431619,8.71486210823059,-3.496,3.763506081140776,-7.259506081140776
1758217993.4381213,8.721364498138428,-3.922,3.8710142630671527,-7.793014263067153
1758217993.444634,8.727877140045166,-3.17,3.977925623452131,-7.147925623452132
1758217993.4510064,8.734249591827393,-3.345,4.0817722200923665,-7.426772220092367
1758217993.4573212,8.740564346313477,-3.675,4.183913489840483,-7.858913489840483
1758217993.464175,8.74741816520691,-2.88,4.293889246818058,-7.1738892468180575
1758217993.4708953,8.754138469696045,-2.758,4.400804809699374,-7.158804809699374
1758217993.4767857,8.760028839111328,-2.636,4.493750728349497,-7.129750728349497
1758217993.4824486,8.765691757202148,-2.976,4.582417800538538,-7.558417800538538
1758217993.487989,8.77123212814331,-2.492,4.668498250754931,-7.160498250754931
1758217993.493784,8.777027130126953,-2.543,4.757814137237594,-7.3008141372375945
1758217993.4995267,8.782769918441772,-2.605,4.84558420722253,-7.45058420722253
1758217993.505251,8.788494110107422,-2.03,4.932321960265046,-6.9623219602650455
1758217993.5109463,8.794189453125,-2.274,5.017867696990446,-7.291867696990446
1758217993.5166774,8.799920558929443,-2.442,5.10317692682275,-7.54517692682275
1758217993.522442,8.80568528175354,-1.31,5.1881899500871755,-6.498189950087175
1758217993.5283499,8.811593055725098,-1.343,5.274469381148808,-6.617469381148808
1758217993.5340192,8.817262411117554,-1.322,5.356450910972502,-6.678450910972502
1758217993.5398648,8.823107957839966,-1.609,5.440129801687466,-7.049129801687466
1758217993.545636,8.828879117965698,-1.058,5.521883429921975,-6.579883429921975
1758217993.5513437,8.83458685874939,-0.886,5.601884835949436,-6.487884835949436
1758217993.557117,8.840360164642334,-1.635,5.681928503272214,-7.316928503272214
1758217993.5629025,8.846145629882812,-1.12,5.761243337364224,-6.881243337364224
1758217993.5684319,8.851675033569336,-1.082,5.836196326625179,-6.9181963266251785
1758217993.574273,8.857516288757324,-1.171,5.914460255264185,-7.085460255264185
1758217993.5807629,8.864006042480469,-1.046,6.0002936210221245,-7.046293621022125
1758217993.5873055,8.870548725128174,-0.486,6.085617090842863,-6.571617090842863
1758217993.5936584,8.876901626586914,-0.453,6.1672864198070085,-6.620286419807009
1758217993.6004083,8.883651494979858,-0.414,6.252767924949103,-6.666767924949102
1758217993.6070807,8.890323877334595,-0.261,6.335942755124315,-6.596942755124315
1758217993.6134415,8.896684646606445,0.297,6.413989825754972,-6.116989825754972
1758217993.6197603,8.903003454208374,-0.005,6.490305061643834,-6.495305061643834
1758217993.6264114,8.90965461730957,1.484,6.569307773303207,-5.085307773303207
1758217993.6332238,8.91646695137024,0.922,6.64879712965266,-5.7267971296526605
1758217993.6397398,8.922982931137085,0.862,6.723460245501823,-5.8614602455018225
1758217993.6462302,8.929473400115967,0.96,6.796485614798152,-5.836485614798152
1758217993.652741,8.935984134674072,0.613,6.868374924892528,-6.2553749248925286
1758217993.659248,8.942491292953491,1.049,6.938844968641264,-5.889844968641263
1758217993.6657524,8.948995590209961,0.826,7.00789111755855,-6.181891117558551
1758217993.6723208,8.955564022064209,1.346,7.076190430879982,-5.730190430879982
1758217993.6788747,8.962117910385132,1.329,7.142894476002496,-5.813894476002496
1758217993.6854482,8.968691349029541,1.386,7.2083346548234815,-5.822334654823481
1758217993.691915,8.975158214569092,1.774,7.271271024494714,-5.497271024494714
1758217993.6984031,8.981646299362183,1.487,7.332962918900094,-5.845962918900094
1758217993.705035,8.988278150558472,2.239,7.3945067320494156,-5.155506732049416
1758217993.711737,8.994980096817017,1.808,7.45513172941668,-5.64713172941668
1758217993.718248,9.001491069793701,2.116,7.512505994927099,-5.396505994927098
1758217993.7247713,9.008014440536499,2.72,7.568472102465779,-4.848472102465779
1758217993.7311723,9.014415502548218,2.574,7.6219013635806405,-5.047901363580641
1758217993.7379026,9.021145820617676,2.732,7.676478142152802,-4.944478142152802
1758217993.7444046,9.027647733688354,2.772,7.727633409930143,-4.955633409930144
1758217993.7509599,9.034203052520752,2.598,7.777636798724336,-5.179636798724336
1758217993.7575073,9.040750503540039,2.825,7.825994182565803,-5.000994182565803
1758217993.7640483,9.04729151725769,1.853,7.872711310319418,-6.019711310319418
1758217993.7704353,9.053678512573242,3.024,7.9167830074481005,-4.8927830074481005
1758217993.7766345,9.059877634048462,3.184,7.958089751952813,-4.774089751952813
1758217993.7824512,9.065694332122803,3.467,7.995525826930536,-4.528525826930537
1758217993.788578,9.071821212768555,3.982,8.033566732806603,-4.051566732806603
1758217993.794394,9.077637195587158,4.034,8.068350340509179,-4.034350340509179
1758217993.8003016,9.083544731140137,4.175,8.102352422966339,-3.9273524229663392
1758217993.8061604,9.089403629302979,4.542,8.134745983015202,-3.5927459830152024
1758217993.8119838,9.095227003097534,4.487,8.16562671851686,-3.6786267185168597
1758217993.8178246,9.101067781448364,4.096,8.195276347296687,-4.099276347296687
1758217993.8236566,9.106899738311768,4.752,8.223553947467018,-3.471553947467018
1758217993.8294995,9.11274266242981,4.331,8.250550067027536,-3.9195500670275356
1758217993.8353198,9.118562936782837,5.337,8.27610896101772,-2.9391089610177197
1758217993.8412054,9.124448537826538,4.377,8.300597984540055,-3.923597984540055
1758217993.8469718,9.130214929580688,4.666,8.323263915601158,-3.657263915601158
1758217993.852792,9.136035203933716,4.338,8.344805936235783,-4.006805936235783
1758217993.858558,9.141801118850708,4.932,8.36482012627596,-3.43282012627596
1758217993.8644402,9.147683382034302,4.456,8.383874181272533,-3.927874181272533
1758217993.8703494,9.153592586517334,5.176,8.401625215785359,-3.2256252157853584
1758217993.8761492,9.159392356872559,5.66,8.41768962464248,-2.757689624642479
1758217993.8819497,9.16519284248352,5.09,8.432407936042805,-3.3424079360428056
1758217993.887608,9.170851230621338,6.014,8.445464369176765,-2.431464369176765
1758217993.89325,9.176493167877197,5.523,8.457201233836464,-2.9342012338364647
1758217993.8988419,9.182085037231445,5.839,8.467569404496263,-2.628569404496263
1758217993.9046428,9.187885999679565,5.231,8.476993191918792,-3.2459931919187923
1758217993.9104197,9.193662881851196,5.655,8.485028272326046,-2.8300282723260457
1758217993.91613,9.199373245239258,6.472,8.49164595054876,-2.0196459505487594
1758217993.9218147,9.205057859420776,6.378,8.496924435332183,-2.1189244353321826
1758217993.9275265,9.210769653320312,6.608,8.500911546121605,-1.8929115461216055
1758217993.9332085,9.216451644897461,6.773,8.503567790512925,-1.730567790512925
1758217993.9387255,9.221968650817871,6.503,8.504896234601837,-2.001896234601837
1758217993.9445913,9.227834463119507,6.551,8.50495687782093,-1.9539568778209304
1758217993.9503539,9.233597040176392,7.144,8.503659797006609,-1.3596597970066089
1758217993.9560235,9.239266633987427,6.124,8.50107160395132,-2.377071603951321
1758217993.961726,9.244969129562378,5.511,8.497156079237483,-2.9861560792374826
1758217993.9674008,9.250643968582153,6.431,8.491953603981237,-2.060953603981237
1758217993.9730816,9.256324768066406,6.749,8.485441658168785,-1.7364416581687854
1758217993.9794428,9.262686014175415,7.726,8.47660250846176,-0.7506025084617596
1758217993.9860883,9.269331455230713,7.511,8.465624479890803,-0.9546244798908026
1758217993.9924555,9.2756986618042,7.798,8.453436492992974,-0.6554364929929744
1758217993.9989722,9.282215356826782,8.064,8.439273002715364,-0.3752730027153639
1758217994.0057838,9.289026975631714,7.58,8.422644940004277,-0.842644940004277
1758217994.0121346,9.295377731323242,7.429,8.40546610744492,-0.976466107444919
1758217994.0186505,9.301893711090088,7.511,8.386163159076213,-0.8751631590762132
1758217994.0252824,9.308525562286377,8.911,8.364776715420557,0.5462232845794421
1758217994.0320663,9.315309524536133,8.42,8.341088025893553,0.07891197410644679
1758217994.0385559,9.321799039840698,8.198,8.316717634396841,-0.11871763439684102
1758217994.0449402,9.32818341255188,7.235,8.291115447738456,-1.0561154477384553
1758217994.0515814,9.334824562072754,9.821,8.262777015221525,1.5582229847784745
1758217994.0579326,9.34117579460144,9.919,8.234053299507568,1.6849467004924321
1758217994.0645494,9.347792625427246,9.182,8.202447468305321,0.9795525316946794
1758217994.0711262,9.354369401931763,8.701,8.169339673119296,0.5316603268807043
